mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001009,V001,DARK VESSEL scenario_009,2024-03-15T00:00:00+00:00,16.9002,65.0846,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T00:10:00+00:00,16.8852,65.0696,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T00:20:00+00:00,16.8702,65.0546,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T00:30:00+00:00,16.8552,65.0396,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T00:40:00+00:00,16.8402,65.0246,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T00:50:00+00:00,16.8252,65.0096,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T01:00:00+00:00,16.8102,64.9946,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T01:10:00+00:00,16.7952,64.9796,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T01:20:00+00:00,16.7802,64.9646,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T01:30:00+00:00,16.7652,64.9496,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T01:40:00+00:00,16.7502,64.9346,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T01:50:00+00:00,16.7352,64.9196,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T02:00:00+00:00,16.7202,64.9046,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T02:10:00+00:00,16.7052,64.8896,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T02:20:00+00:00,16.6902,64.8746,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T02:30:00+00:00,16.6752,64.8596,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T02:40:00+00:00,16.6602,64.8446,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T02:50:00+00:00,16.6452,64.8296,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T03:00:00+00:00,16.6302,64.8146,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T03:10:00+00:00,16.6152,64.7996,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T03:20:00+00:00,16.6002,64.7846,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T03:30:00+00:00,16.5852,64.7696,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T03:40:00+00:00,16.5702,64.7546,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T03:50:00+00:00,16.5552,64.7396,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T04:00:00+00:00,16.5402,64.7246,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T04:10:00+00:00,16.5252,64.7096,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T04:20:00+00:00,16.5102,64.6946,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T04:30:00+00:00,16.4952,64.6796,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T04:40:00+00:00,16.4802,64.6646,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T04:50:00+00:00,16.4652,64.6496,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T05:00:00+00:00,16.4502,64.6346,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T05:10:00+00:00,16.4352,64.6196,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T06:05:00+00:00,16.3602,64.5446,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T06:15:00+00:00,16.3452,64.5296,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T06:25:00+00:00,16.3302,64.5146,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T06:35:00+00:00,16.3152,64.4996,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T06:45:00+00:00,16.3002,64.4846,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T06:55:00+00:00,16.2852,64.4696,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T07:05:00+00:00,16.2702,64.4546,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T07:15:00+00:00,16.2552,64.4396,13.0,135.0,0,AIS_CLASS_A
477001009,V001,DARK VESSEL scenario_009,2024-03-15T07:25:00+00:00,16.2402,64.4246,13.0,135.0,0,AIS_CLASS_A
