mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T00:00:00+00:00,17.0592,65.1497,13.4,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T00:10:00+00:00,17.0442,65.1347,13.3,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T00:20:00+00:00,17.0292,65.1197,13.1,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T00:30:00+00:00,17.0142,65.1047,13.0,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T00:40:00+00:00,16.9992,65.0897,13.1,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T00:50:00+00:00,16.9842,65.0747,13.3,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T01:00:00+00:00,16.9692,65.0597,13.4,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T01:10:00+00:00,16.9542,65.0447,13.4,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T01:20:00+00:00,16.9392,65.0297,13.2,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T01:30:00+00:00,16.9242,65.0147,13.0,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T01:40:00+00:00,16.9092,64.9997,13.0,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T01:50:00+00:00,16.8942,64.9847,13.2,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T02:00:00+00:00,16.8792,64.9697,13.4,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T02:10:00+00:00,16.8642,64.9547,13.4,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T02:20:00+00:00,16.8492,64.9397,13.2,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T02:30:00+00:00,16.8342,64.9247,13.0,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T02:40:00+00:00,16.8192,64.9097,13.0,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T02:50:00+00:00,16.8042,64.8947,13.1,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T03:00:00+00:00,16.7892,64.8797,13.3,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T03:10:00+00:00,16.7742,64.8647,13.4,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T03:20:00+00:00,16.7592,64.8497,13.3,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T03:30:00+00:00,16.7442,64.8347,13.1,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T03:40:00+00:00,16.7292,64.8197,13.0,135.0,0,AIS_CLASS_A
477001186,V001,CULPRIT TANKER scenario_186,2024-03-15T03:50:00+00:00,16.7142,64.8047,13.1,135.0,0,AIS_CLASS_A
