mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001099,V001,DARK VESSEL scenario_099,2024-03-15T00:00:00+00:00,17.0652,64.8153,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T00:10:00+00:00,17.0502,64.8003,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T00:20:00+00:00,17.0352,64.7853,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T00:30:00+00:00,17.0202,64.7703,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T00:40:00+00:00,17.0052,64.7553,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T00:50:00+00:00,16.9902,64.7403,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T01:00:00+00:00,16.9752,64.7253,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T01:10:00+00:00,16.9602,64.7103,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T01:20:00+00:00,16.9452,64.6953,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T01:30:00+00:00,16.9302,64.6803,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T01:40:00+00:00,16.9152,64.6653,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T01:50:00+00:00,16.9002,64.6503,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T02:00:00+00:00,16.8852,64.6353,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T02:10:00+00:00,16.8702,64.6203,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T02:20:00+00:00,16.8552,64.6053,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T02:30:00+00:00,16.8402,64.5903,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T02:40:00+00:00,16.8252,64.5753,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T02:50:00+00:00,16.8102,64.5603,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T03:00:00+00:00,16.7952,64.5453,13.0,135.0,0,AIS_CLASS_A
477001099,V001,DARK VESSEL scenario_099,2024-03-15T03:10:00+00:00,16.7802,64.5303,13.0,135.0,0,AIS_CLASS_A
