mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001001,V001,NORMAL TRADER,2024-03-15T00:00:00+00:00,19.5,65.5,13.5,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T00:10:00+00:00,19.448,65.495,13.8,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T00:20:00+00:00,19.396,65.49,13.8,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T00:30:00+00:00,19.344,65.485,13.5,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T00:40:00+00:00,19.292,65.48,13.3,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T00:50:00+00:00,19.24,65.475,13.2,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T01:00:00+00:00,19.188,65.47,13.4,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T01:10:00+00:00,19.136,65.465,13.7,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T01:20:00+00:00,19.084,65.46,13.8,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T01:30:00+00:00,19.032,65.455,13.6,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T01:40:00+00:00,18.98,65.45,13.3,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T01:50:00+00:00,18.928,65.445,13.2,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T02:00:00+00:00,18.876,65.44,13.3,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T02:10:00+00:00,18.824,65.435,13.6,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T02:20:00+00:00,18.772,65.43,13.8,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T02:30:00+00:00,18.72,65.425,13.7,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T02:40:00+00:00,18.668,65.42,13.4,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T02:50:00+00:00,18.616,65.415,13.2,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T03:00:00+00:00,18.564,65.41,13.3,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T03:10:00+00:00,18.512,65.405,13.5,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T03:20:00+00:00,18.46,65.4,13.8,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T03:30:00+00:00,18.408,65.395,13.8,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T03:40:00+00:00,18.356,65.39,13.5,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T03:50:00+00:00,18.304,65.385,13.2,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T04:00:00+00:00,18.252,65.38,13.2,183.0,0,AIS_CLASS_A
477001001,V001,NORMAL TRADER,2024-03-15T04:10:00+00:00,18.2,65.375,13.5,183.0,0,AIS_CLASS_A
