mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T00:00:00+00:00,16.8581,64.3966,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T00:10:00+00:00,16.8481,64.4066,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T00:20:00+00:00,16.8381,64.4166,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T00:30:00+00:00,16.8281,64.4266,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T00:40:00+00:00,16.8181,64.4366,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T00:50:00+00:00,16.8081,64.4466,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T01:00:00+00:00,16.7981,64.4566,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T01:10:00+00:00,16.7881,64.4666,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T01:20:00+00:00,16.7781,64.4766,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T01:30:00+00:00,16.7681,64.4866,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T01:40:00+00:00,16.7581,64.4966,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T01:50:00+00:00,16.7481,64.5066,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T02:00:00+00:00,16.7381,64.5166,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T02:10:00+00:00,16.7281,64.5266,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T02:20:00+00:00,16.7181,64.5366,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T02:30:00+00:00,16.7081,64.5466,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T02:40:00+00:00,16.6981,64.5566,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T02:50:00+00:00,16.6881,64.5666,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T03:00:00+00:00,16.6781,64.5766,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T03:10:00+00:00,16.6681,64.5866,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T03:20:00+00:00,16.6581,64.5966,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T03:30:00+00:00,16.6481,64.6066,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T03:40:00+00:00,16.6381,64.6166,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T03:50:00+00:00,16.6281,64.6266,13.5,135.0,0,AIS_CLASS_A
477001017,V001,RDVZ LEAD scenario_017,2024-03-15T04:00:00+00:00,16.6181,64.6366,13.5,135.0,0,AIS_CLASS_A
