mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T00:00:00+00:00,17.0601,64.8592,12.8,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T00:10:00+00:00,17.0451,64.8442,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T00:20:00+00:00,17.0301,64.8292,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T00:30:00+00:00,17.0151,64.8142,12.8,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T00:40:00+00:00,17.0001,64.7992,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T00:50:00+00:00,16.9851,64.7842,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T01:00:00+00:00,16.9701,64.7692,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T01:10:00+00:00,16.9551,64.7542,12.9,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T01:20:00+00:00,16.9401,64.7392,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T01:30:00+00:00,16.9251,64.7242,12.9,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T01:40:00+00:00,16.9101,64.7092,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T01:50:00+00:00,16.8951,64.6942,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T02:00:00+00:00,16.8801,64.6792,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T02:10:00+00:00,16.8651,64.6642,12.9,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T02:20:00+00:00,16.8501,64.6492,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T02:30:00+00:00,16.8351,64.6342,12.9,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T02:40:00+00:00,16.8201,64.6192,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T02:50:00+00:00,16.8051,64.6042,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T03:00:00+00:00,16.7901,64.5892,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T03:10:00+00:00,16.7751,64.5742,12.8,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T03:20:00+00:00,16.7601,64.5592,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T03:30:00+00:00,16.7451,64.5442,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T03:40:00+00:00,16.7301,64.5292,12.8,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T03:50:00+00:00,16.7151,64.5142,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T04:00:00+00:00,16.7001,64.4992,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T04:10:00+00:00,16.6851,64.4842,12.8,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T04:20:00+00:00,16.6701,64.4692,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T04:30:00+00:00,16.6551,64.4542,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T04:40:00+00:00,16.6401,64.4392,12.9,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T04:50:00+00:00,16.6251,64.4242,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T05:00:00+00:00,16.6101,64.4092,12.6,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T05:10:00+00:00,16.5951,64.3942,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T05:20:00+00:00,16.5801,64.3792,12.9,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T05:30:00+00:00,16.5651,64.3642,13.0,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T05:40:00+00:00,16.5501,64.3492,36.5,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T05:50:00+00:00,16.5351,64.3342,12.7,135.0,0,AIS_CLASS_A
477001233,V001,SPOOFED TANKER scenario_233,2024-03-15T06:00:00+00:00,16.5201,64.3192,12.6,135.0,0,AIS_CLASS_A
