mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T00:00:00+00:00,16.7446,64.1142,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T00:10:00+00:00,16.7346,64.1242,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T00:20:00+00:00,16.7246,64.1342,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T00:30:00+00:00,16.7146,64.1442,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T00:40:00+00:00,16.7046,64.1542,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T00:50:00+00:00,16.6946,64.1642,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T01:00:00+00:00,16.6846,64.1742,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T01:10:00+00:00,16.6746,64.1842,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T01:20:00+00:00,16.6646,64.1942,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T01:30:00+00:00,16.6546,64.2042,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T01:40:00+00:00,16.6446,64.2142,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T01:50:00+00:00,16.6346,64.2242,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T02:00:00+00:00,16.6246,64.2342,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T02:10:00+00:00,16.6146,64.2442,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T02:20:00+00:00,16.6046,64.2542,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T02:30:00+00:00,16.5946,64.2642,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T02:40:00+00:00,16.5846,64.2742,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T02:50:00+00:00,16.5746,64.2842,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T03:00:00+00:00,16.5646,64.2942,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T03:10:00+00:00,16.5546,64.3042,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T03:20:00+00:00,16.5446,64.3142,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T03:30:00+00:00,16.5346,64.3242,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T03:40:00+00:00,16.5246,64.3342,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T03:50:00+00:00,16.5146,64.3442,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T04:00:00+00:00,16.5046,64.3542,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T04:10:00+00:00,16.4946,64.3642,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T04:20:00+00:00,16.4846,64.3742,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T04:30:00+00:00,16.4746,64.3842,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T04:40:00+00:00,16.4646,64.3942,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T04:50:00+00:00,16.4546,64.4042,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T05:00:00+00:00,16.4446,64.4142,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T05:10:00+00:00,16.4346,64.4242,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T05:20:00+00:00,16.4246,64.4342,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T05:30:00+00:00,16.4146,64.4442,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T05:40:00+00:00,16.4046,64.4542,13.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T05:50:00+00:00,16.4046,64.4542,1.2,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T06:00:00+00:00,16.4046,64.4542,1.2,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T06:10:00+00:00,16.4046,64.4542,1.2,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T06:20:00+00:00,16.4046,64.4542,1.2,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T06:30:00+00:00,16.4046,64.4542,1.2,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T06:40:00+00:00,16.3946,64.4642,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T06:50:00+00:00,16.3846,64.4742,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T07:00:00+00:00,16.3746,64.4842,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T07:10:00+00:00,16.3646,64.4942,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T07:20:00+00:00,16.3546,64.5042,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T07:30:00+00:00,16.3446,64.5142,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T07:40:00+00:00,16.3346,64.5242,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T07:50:00+00:00,16.3246,64.5342,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T08:00:00+00:00,16.3146,64.5442,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T08:10:00+00:00,16.3046,64.5542,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T08:20:00+00:00,16.2946,64.5642,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T08:30:00+00:00,16.2846,64.5742,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T08:40:00+00:00,16.2746,64.5842,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T08:50:00+00:00,16.2646,64.5942,12.5,135.0,0,AIS_CLASS_A
477001192,V001,RDVZ LEAD scenario_192,2024-03-15T09:00:00+00:00,16.2546,64.6042,12.5,135.0,0,AIS_CLASS_A
