mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T00:00:00+00:00,16.6872,64.2582,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T00:10:00+00:00,16.6772,64.2682,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T00:20:00+00:00,16.6672,64.2782,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T00:30:00+00:00,16.6572,64.2882,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T00:40:00+00:00,16.6472,64.2982,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T00:50:00+00:00,16.6372,64.3082,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T01:00:00+00:00,16.6272,64.3182,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T01:10:00+00:00,16.6172,64.3282,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T01:20:00+00:00,16.6072,64.3382,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T01:30:00+00:00,16.5972,64.3482,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T01:40:00+00:00,16.5872,64.3582,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T01:50:00+00:00,16.5772,64.3682,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T02:00:00+00:00,16.5672,64.3782,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T02:10:00+00:00,16.5572,64.3882,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T02:20:00+00:00,16.5472,64.3982,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T02:30:00+00:00,16.5372,64.4082,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T02:40:00+00:00,16.5272,64.4182,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T02:50:00+00:00,16.5172,64.4282,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T03:00:00+00:00,16.5072,64.4382,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T03:10:00+00:00,16.4972,64.4482,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T03:20:00+00:00,16.4872,64.4582,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T03:30:00+00:00,16.4772,64.4682,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T03:40:00+00:00,16.4672,64.4782,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T03:50:00+00:00,16.4572,64.4882,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T04:00:00+00:00,16.4472,64.4982,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T04:10:00+00:00,16.4372,64.5082,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T04:20:00+00:00,16.4272,64.5182,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T04:30:00+00:00,16.4172,64.5282,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T04:40:00+00:00,16.4072,64.5382,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T04:50:00+00:00,16.3972,64.5482,13.5,135.0,0,AIS_CLASS_A
477001212,V001,RDVZ LEAD scenario_212,2024-03-15T05:00:00+00:00,16.3872,64.5582,13.5,135.0,0,AIS_CLASS_A
