mmsi,vessel_id,vessel_name,timestamp,lat,lon,sog,cog,nav_status,source
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T00:00:00+00:00,17.1545,65.1267,13.4,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T00:10:00+00:00,17.1395,65.1117,13.3,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T00:20:00+00:00,17.1245,65.0967,13.1,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T00:30:00+00:00,17.1095,65.0817,13.0,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T00:40:00+00:00,17.0945,65.0667,13.1,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T00:50:00+00:00,17.0795,65.0517,13.3,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T01:00:00+00:00,17.0645,65.0367,13.4,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T01:10:00+00:00,17.0495,65.0217,13.4,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T01:20:00+00:00,17.0345,65.0067,13.2,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T01:30:00+00:00,17.0195,64.9917,13.0,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T01:40:00+00:00,17.0045,64.9767,13.0,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T01:50:00+00:00,16.9895,64.9617,13.2,135.0,0,AIS_CLASS_A
477001091,V001,CULPRIT TANKER scenario_091,2024-03-15T02:00:00+00:00,16.9745,64.9467,13.4,135.0,0,AIS_CLASS_A
